Train PDE Find:   1%|          | 69/10000 [00:03<08:51, 18.69it/s, step_loss=0.388, step_pd_loss=0.215, step_pde_loss=0.000224, step_regularization=3.64, step_u_loss=0.387]
Train PDE Find:   1%|          | 69/10000 [00:03<08:51, 18.69it/s, step_loss=0.387, step_pd_loss=0.212, step_pde_loss=0.000262, step_regularization=3.65, step_u_loss=0.387]
Train PDE Find:   1%|          | 73/10000 [00:03<11:19, 14.61it/s, step_loss=0.387, step_pd_loss=0.212, step_pde_loss=0.000262, step_regularization=3.65, step_u_loss=0.387]
Train PDE Find:   1%|          | 73/10000 [00:03<11:19, 14.61it/s, step_loss=0.387, step_pd_loss=0.21, step_pde_loss=0.000265, step_regularization=3.65, step_u_loss=0.386] 
Train PDE Find:   1%|          | 73/10000 [00:03<11:19, 14.61it/s, step_loss=0.386, step_pd_loss=0.209, step_pde_loss=0.000247, step_regularization=3.66, step_u_loss=0.386]
Train PDE Find:   1%|          | 73/10000 [00:03<11:19, 14.61it/s, step_loss=0.386, step_pd_loss=0.208, step_pde_loss=0.000196, step_regularization=3.66, step_u_loss=0.385]
Train PDE Find:   1%|          | 73/10000 [00:03<11:19, 14.61it/s, step_loss=0.385, step_pd_loss=0.204, step_pde_loss=0.000299, step_regularization=3.67, step_u_loss=0.385]
Train PDE Find:   1%|          | 73/10000 [00:03<11:19, 14.61it/s, step_loss=0.385, step_pd_loss=0.201, step_pde_loss=0.000257, step_regularization=3.66, step_u_loss=0.384]
Train PDE Find:   1%|          | 73/10000 [00:03<11:19, 14.61it/s, step_loss=0.385, step_pd_loss=0.198, step_pde_loss=0.000343, step_regularization=3.65, step_u_loss=0.384]
Train PDE Find:   1%|          | 73/10000 [00:04<11:19, 14.61it/s, step_loss=0.384, step_pd_loss=0.197, step_pde_loss=0.000422, step_regularization=3.66, step_u_loss=0.384]
Train PDE Find:   1%|          | 80/10000 [00:04<13:30, 12.24it/s, step_loss=0.384, step_pd_loss=0.197, step_pde_loss=0.000422, step_regularization=3.66, step_u_loss=0.384]
Train PDE Find:   1%|          | 80/10000 [00:04<13:30, 12.24it/s, step_loss=0.384, step_pd_loss=0.196, step_pde_loss=0.000386, step_regularization=3.65, step_u_loss=0.383]
Train PDE Find:   1%|          | 80/10000 [00:04<13:30, 12.24it/s, step_loss=0.383, step_pd_loss=0.196, step_pde_loss=0.000401, step_regularization=3.62, step_u_loss=0.382]
Train PDE Find:   1%|          | 80/10000 [00:04<13:30, 12.24it/s, step_loss=0.382, step_pd_loss=0.196, step_pde_loss=0.000212, step_regularization=3.62, step_u_loss=0.382]
Train PDE Find:   1%|          | 80/10000 [00:04<13:30, 12.24it/s, step_loss=0.382, step_pd_loss=0.192, step_pde_loss=0.00023, step_regularization=3.6, step_u_loss=0.382]  
Train PDE Find:   1%|          | 80/10000 [00:04<13:30, 12.24it/s, step_loss=0.382, step_pd_loss=0.192, step_pde_loss=0.000509, step_regularization=3.6, step_u_loss=0.382]
Train PDE Find:   1%|          | 80/10000 [00:04<13:30, 12.24it/s, step_loss=0.382, step_pd_loss=0.188, step_pde_loss=0.000409, step_regularization=3.58, step_u_loss=0.381]
Train PDE Find:   1%|          | 80/10000 [00:04<13:30, 12.24it/s, step_loss=0.381, step_pd_loss=0.189, step_pde_loss=0.000426, step_regularization=3.56, step_u_loss=0.38] 
Train PDE Find:   1%|          | 87/10000 [00:04<09:48, 16.85it/s, step_loss=0.381, step_pd_loss=0.189, step_pde_loss=0.000426, step_regularization=3.56, step_u_loss=0.38]
Train PDE Find:   1%|          | 87/10000 [00:04<09:48, 16.85it/s, step_loss=0.38, step_pd_loss=0.19, step_pde_loss=0.000374, step_regularization=3.56, step_u_loss=0.379] 
Train PDE Find:   1%|          | 87/10000 [00:04<09:48, 16.85it/s, step_loss=0.38, step_pd_loss=0.189, step_pde_loss=0.000432, step_regularization=3.56, step_u_loss=0.379]
Train PDE Find:   1%|          | 87/10000 [00:04<09:48, 16.85it/s, step_loss=0.38, step_pd_loss=0.19, step_pde_loss=0.000401, step_regularization=3.55, step_u_loss=0.379] 
Train PDE Find:   1%|          | 87/10000 [00:04<09:48, 16.85it/s, step_loss=0.38, step_pd_loss=0.188, step_pde_loss=0.000405, step_regularization=3.54, step_u_loss=0.379]
Train PDE Find:   1%|          | 87/10000 [00:04<09:48, 16.85it/s, step_loss=0.379, step_pd_loss=0.192, step_pde_loss=0.000395, step_regularization=3.53, step_u_loss=0.379]
Train PDE Find:   1%|          | 87/10000 [00:04<09:48, 16.85it/s, step_loss=0.378, step_pd_loss=0.19, step_pde_loss=0.000359, step_regularization=3.54, step_u_loss=0.377] 
Train PDE Find:   1%|          | 87/10000 [00:04<09:48, 16.85it/s, step_loss=0.377, step_pd_loss=0.19, step_pde_loss=0.000308, step_regularization=3.53, step_u_loss=0.377]
Train PDE Find:   1%|          | 94/10000 [00:04<07:26, 22.19it/s, step_loss=0.377, step_pd_loss=0.19, step_pde_loss=0.000308, step_regularization=3.53, step_u_loss=0.377]
Train PDE Find:   1%|          | 94/10000 [00:04<07:26, 22.19it/s, step_loss=0.377, step_pd_loss=0.19, step_pde_loss=0.000423, step_regularization=3.52, step_u_loss=0.376]
Train PDE Find:   1%|          | 94/10000 [00:04<07:26, 22.19it/s, step_loss=0.378, step_pd_loss=0.19, step_pde_loss=0.000361, step_regularization=3.52, step_u_loss=0.377]
Train PDE Find:   1%|          | 94/10000 [00:04<07:26, 22.19it/s, step_loss=0.378, step_pd_loss=0.194, step_pde_loss=0.000397, step_regularization=3.52, step_u_loss=0.378]
Train PDE Find:   1%|          | 94/10000 [00:04<07:26, 22.19it/s, step_loss=0.378, step_pd_loss=0.191, step_pde_loss=0.000407, step_regularization=3.52, step_u_loss=0.377]
Train PDE Find:   1%|          | 94/10000 [00:04<07:26, 22.19it/s, step_loss=0.375, step_pd_loss=0.191, step_pde_loss=0.000258, step_regularization=3.51, step_u_loss=0.375]
Train PDE Find:   1%|          | 94/10000 [00:05<07:26, 22.19it/s, step_loss=0.374, step_pd_loss=0.192, step_pde_loss=0.000204, step_regularization=3.51, step_u_loss=0.374]
Train PDE Find:   1%|          | 100/10000 [00:05<09:41, 17.03it/s, step_loss=0.374, step_pd_loss=0.192, step_pde_loss=0.000204, step_regularization=3.51, step_u_loss=0.374]
Train PDE Find:   1%|          | 100/10000 [00:05<09:41, 17.03it/s, step_loss=0.375, step_pd_loss=0.193, step_pde_loss=0.00045, step_regularization=3.51, step_u_loss=0.375] 
Train PDE Find:   1%|          | 100/10000 [00:05<09:41, 17.03it/s, step_loss=0.375, step_pd_loss=0.194, step_pde_loss=0.000369, step_regularization=3.5, step_u_loss=0.375]
Train PDE Find:   1%|          | 100/10000 [00:05<09:41, 17.03it/s, step_loss=0.374, step_pd_loss=0.192, step_pde_loss=0.000386, step_regularization=3.49, step_u_loss=0.374]
Train PDE Find:   1%|          | 100/10000 [00:05<09:41, 17.03it/s, step_loss=0.372, step_pd_loss=0.191, step_pde_loss=0.000362, step_regularization=3.48, step_u_loss=0.372]
Train PDE Find:   1%|          | 100/10000 [00:05<09:41, 17.03it/s, step_loss=0.371, step_pd_loss=0.193, step_pde_loss=0.000363, step_regularization=3.48, step_u_loss=0.371]
Train PDE Find:   1%|          | 100/10000 [00:05<09:41, 17.03it/s, step_loss=0.372, step_pd_loss=0.192, step_pde_loss=0.000362, step_regularization=3.47, step_u_loss=0.371]
Train PDE Find:   1%|          | 100/10000 [00:05<09:41, 17.03it/s, step_loss=0.373, step_pd_loss=0.193, step_pde_loss=0.000322, step_regularization=3.46, step_u_loss=0.372]
Train PDE Find:   1%|          | 107/10000 [00:05<07:19, 22.50it/s, step_loss=0.373, step_pd_loss=0.193, step_pde_loss=0.000322, step_regularization=3.46, step_u_loss=0.372]
Train PDE Find:   1%|          | 107/10000 [00:05<07:19, 22.50it/s, step_loss=0.375, step_pd_loss=0.193, step_pde_loss=0.000314, step_regularization=3.46, step_u_loss=0.375]
Train PDE Find:   1%|          | 107/10000 [00:05<07:19, 22.50it/s, step_loss=0.374, step_pd_loss=0.197, step_pde_loss=0.000352, step_regularization=3.47, step_u_loss=0.374]
Train PDE Find:   1%|          | 107/10000 [00:05<07:19, 22.50it/s, step_loss=0.369, step_pd_loss=0.196, step_pde_loss=0.000287, step_regularization=3.46, step_u_loss=0.369]
Train PDE Find:   1%|          | 107/10000 [00:05<07:19, 22.50it/s, step_loss=0.369, step_pd_loss=0.194, step_pde_loss=0.000426, step_regularization=3.45, step_u_loss=0.369]
Train PDE Find:   1%|          | 107/10000 [00:05<07:19, 22.50it/s, step_loss=0.372, step_pd_loss=0.195, step_pde_loss=0.000416, step_regularization=3.44, step_u_loss=0.371]
Train PDE Find:   1%|          | 112/10000 [00:05<08:57, 18.41it/s, step_loss=0.372, step_pd_loss=0.195, step_pde_loss=0.000416, step_regularization=3.44, step_u_loss=0.371]
Train PDE Find:   1%|          | 112/10000 [00:05<08:57, 18.41it/s, step_loss=0.37, step_pd_loss=0.196, step_pde_loss=0.00027, step_regularization=3.45, step_u_loss=0.369]  
Train PDE Find:   1%|          | 112/10000 [00:05<08:57, 18.41it/s, step_loss=0.367, step_pd_loss=0.2, step_pde_loss=0.000257, step_regularization=3.44, step_u_loss=0.366]
Train PDE Find:   1%|          | 112/10000 [00:05<08:57, 18.41it/s, step_loss=0.367, step_pd_loss=0.201, step_pde_loss=0.000413, step_regularization=3.43, step_u_loss=0.366]
Train PDE Find:   1%|          | 112/10000 [00:05<08:57, 18.41it/s, step_loss=0.369, step_pd_loss=0.199, step_pde_loss=0.000366, step_regularization=3.42, step_u_loss=0.368]
Train PDE Find:   1%|          | 112/10000 [00:05<08:57, 18.41it/s, step_loss=0.367, step_pd_loss=0.206, step_pde_loss=0.000374, step_regularization=3.42, step_u_loss=0.366]
Train PDE Find:   1%|          | 112/10000 [00:05<08:57, 18.41it/s, step_loss=0.364, step_pd_loss=0.207, step_pde_loss=0.000364, step_regularization=3.42, step_u_loss=0.364]
Train PDE Find:   1%|          | 112/10000 [00:05<08:57, 18.41it/s, step_loss=0.364, step_pd_loss=0.207, step_pde_loss=0.000356, step_regularization=3.41, step_u_loss=0.363]
Train PDE Find:   1%|          | 119/10000 [00:05<06:45, 24.35it/s, step_loss=0.364, step_pd_loss=0.207, step_pde_loss=0.000356, step_regularization=3.41, step_u_loss=0.363]
